"chr"	"start"	"end"	"strand"	"pvalue"	"qvalue"	"meth.diff"
"3505773"	"NC_047565.1"	60677588	60677588	"+"	2.44285315786805e-23	5.75007220525373e-20	-77.7606177606178
"3505833"	"NC_047565.1"	60682689	60682689	"+"	1.81762269406531e-32	2.16916010958685e-28	52.6870640456563
"3505879"	"NC_047565.1"	60695633	60695633	"+"	4.50643817178951e-07	2.69838125244825e-05	51.4412416851441
"3505886"	"NC_047565.1"	60695785	60695785	"+"	2.08801691553515e-15	1.03915791283059e-12	71.6176470588235
"3505984"	"NC_047565.1"	60703734	60703734	"+"	8.10502563687279e-34	1.22764912298648e-29	71.8117131910235
"3506523"	"NC_047565.1"	60798282	60798282	"+"	2.74130251486752e-17	2.07360765345361e-14	50.5629945222155
"3506923"	"NC_047565.1"	60900852	60900852	"+"	5.19389310283656e-15	2.36238552718014e-12	50.9846431797651
"3507090"	"NC_047565.1"	60918868	60918868	"+"	1.90210850080029e-17	1.48268424066009e-14	54.5995423340961
"3507106"	"NC_047565.1"	60920038	60920038	"+"	2.22614672981725e-16	1.37917418854193e-13	60.3201477605049
"3507243"	"NC_047565.1"	60934234	60934234	"+"	2.64317053538188e-19	2.97237742658195e-16	69.3583273251622
"3507506"	"NC_047565.1"	60959418	60959418	"+"	3.09222737465506e-10	4.55760922875544e-08	-52.2128060263654
"3507508"	"NC_047565.1"	60959460	60959460	"+"	2.49099274593387e-18	2.32481538272642e-15	61.9963702359347
"3507561"	"NC_047565.1"	60969403	60969403	"+"	6.61626097662338e-17	4.6032348504369e-14	-61.9818777713514
"3507649"	"NC_047565.1"	60976051	60976051	"+"	5.54482890362173e-12	1.26653798898174e-09	55.6087677288635
"3507650"	"NC_047565.1"	60976053	60976053	"+"	1.81168722342542e-17	1.4171967048216e-14	-71.5161649944259
"3507653"	"NC_047565.1"	60977585	60977585	"+"	6.5022843323774e-16	3.62382330595661e-13	51.5254237288136
"3508791"	"NC_047565.1"	61082390	61082390	"+"	1.21486911908051e-21	2.1021870664092e-18	64.8634453781513
"3508818"	"NC_047565.1"	61084384	61084384	"+"	1.25664285105616e-11	2.63822533222975e-09	52.6016260162602
"3509219"	"NC_047565.1"	61131683	61131683	"+"	5.39236907474149e-17	3.82144966208803e-14	-63.6141906873614
"3509284"	"NC_047565.1"	61139255	61139255	"+"	4.18599229501515e-23	9.3634884795077e-20	67.6524554776039
"3509285"	"NC_047565.1"	61139344	61139344	"+"	5.2277697263523e-16	2.9757616814842e-13	50.8288043478261
"3509397"	"NC_047565.1"	61150431	61150431	"+"	2.10251931144321e-13	6.7059481991611e-11	70.6837606837607
"3509402"	"NC_047565.1"	61150624	61150624	"+"	7.59396951184547e-18	6.4315774236757e-15	61.8473895582329
"3516639"	"NC_047565.1"	61983248	61983248	"+"	2.25567311179494e-11	4.43538676149756e-09	62.5694444444444
"3520284"	"NC_047566.1"	537665	537665	"+"	5.24796335597991e-12	1.2057652864394e-09	50.1586462189318
"3523150"	"NC_047566.1"	783249	783249	"+"	2.09247320313527e-18	1.97961623227684e-15	-58.7726269315673
"3526904"	"NC_047566.1"	1393733	1393733	"+"	7.68137296151111e-10	1.020350792093e-07	-56.219806763285
"3529376"	"NC_047566.1"	1767367	1767367	"+"	5.80502352638974e-14	2.09607136977382e-11	50.9324009324009
"3531743"	"NC_047566.1"	2124245	2124245	"+"	5.49010748727674e-15	2.4830708848015e-12	-58.7081128747795
"3531751"	"NC_047566.1"	2124645	2124645	"+"	1.90207547097475e-13	6.1195928532562e-11	-51.8987341772152
"3531837"	"NC_047566.1"	2131034	2131034	"+"	8.36232323967733e-19	8.49456693138305e-16	51.1535926170072
"3532951"	"NC_047566.1"	2225073	2225073	"+"	7.35879771987983e-14	2.59772499036862e-11	-51.8055555555556
"3538902"	"NC_047566.1"	3155674	3155674	"+"	3.07635648270621e-13	9.45143033997931e-11	-55.7077625570776
"3540001"	"NC_047566.1"	3543738	3543738	"+"	2.5845038653757e-28	1.47876924127914e-24	-58.8991177598772
"3541948"	"NC_047566.1"	3913465	3913465	"+"	1.26789081204889e-20	1.82212382409692e-17	-60.7782481276457
"3541954"	"NC_047566.1"	3914538	3914538	"+"	2.00302501473263e-20	2.77174731128188e-17	-55.3072933907095
"3542001"	"NC_047566.1"	3918243	3918243	"+"	4.41915166801003e-09	4.75658117840523e-07	-51.2820512820513
"3544800"	"NC_047566.1"	4260293	4260293	"+"	8.17172226947531e-09	8.18199894421932e-07	-53.1484257871064
"3545007"	"NC_047566.1"	4285969	4285969	"+"	2.50011843780445e-17	1.9074800262276e-14	-65.3333333333333
"3545019"	"NC_047566.1"	4287061	4287061	"+"	4.95859899202929e-14	1.81940974748586e-11	-56.8452380952381
"3547665"	"NC_047566.1"	4593152	4593152	"+"	4.53141048933445e-14	1.67657455465808e-11	-50.6971043358358
"3547754"	"NC_047566.1"	4600541	4600541	"+"	1.29283982619573e-16	8.4101239673095e-14	-51.0387305564255
"3548003"	"NC_047566.1"	4622924	4622924	"+"	9.0774862555834e-17	6.12298411595471e-14	-61.3526570048309
"3548293"	"NC_047566.1"	4657045	4657045	"+"	1.69638563382645e-17	1.3362186891408e-14	-52.6190476190476
"3548298"	"NC_047566.1"	4657845	4657845	"+"	4.14522872644556e-24	1.12615148814302e-20	51.5151515151515
"3555712"	"NC_047566.1"	5671921	5671921	"+"	5.69278059698371e-13	1.63804202653145e-10	56.9734613212874
"3556150"	"NC_047566.1"	5712366	5712366	"+"	2.16508691448293e-15	1.07316662705356e-12	50.04329004329
"3559229"	"NC_047566.1"	5975419	5975419	"+"	5.85059489268548e-12	1.3294458364438e-09	-54.6666666666667
"3559408"	"NC_047566.1"	5992287	5992287	"+"	5.7153984661203e-29	3.66885044250246e-25	-60.0597237775289
"3559415"	"NC_047566.1"	5994651	5994651	"+"	6.94365751373275e-22	1.25350168999877e-18	-55.1406220897746
"3559416"	"NC_047566.1"	5994672	5994672	"+"	1.31985962776386e-16	8.56573434179347e-14	-50.588160081831
"3559439"	"NC_047566.1"	5996377	5996377	"+"	3.849767902668e-17	2.82370908796897e-14	-55.0839282268956
"3559440"	"NC_047566.1"	5996403	5996403	"+"	4.21604940845063e-16	2.45161396860482e-13	-50.2385821404226
"3559866"	"NC_047566.1"	6037985	6037985	"+"	8.28706416443094e-15	3.6126443868495e-12	-73.191094619666
"3561636"	"NC_047566.1"	6261096	6261096	"+"	1.07967169769853e-20	1.57131672593322e-17	54.1079812206573
"3561637"	"NC_047566.1"	6261370	6261370	"+"	5.39525305092507e-20	6.90263892103321e-17	80.7764705882353
"3561638"	"NC_047566.1"	6261386	6261386	"+"	6.47527036181366e-16	3.61138951961296e-13	69.5360195360195
"3561640"	"NC_047566.1"	6263338	6263338	"+"	3.51265986383719e-13	1.06359867010973e-10	51.4655172413793
"3561642"	"NC_047566.1"	6263614	6263614	"+"	4.40673843989801e-17	3.1826201519077e-14	57.9770718891808
"3561643"	"NC_047566.1"	6263616	6263616	"+"	7.81596349246952e-20	9.72948899429305e-17	55.1597695128339
"3561712"	"NC_047566.1"	6333457	6333457	"+"	2.51667436420786e-21	4.12407787196105e-18	57.6569264069264
"3561919"	"NC_047566.1"	6389883	6389883	"+"	2.33472510544957e-25	8.0296663763681e-22	70.6365914786967
"3561920"	"NC_047566.1"	6390162	6390162	"+"	1.22704223301112e-17	9.97982725524067e-15	70.4591629418935
"3561921"	"NC_047566.1"	6390176	6390176	"+"	2.24741850164988e-12	5.62408424670851e-10	59.7542242703533
"3561922"	"NC_047566.1"	6390275	6390275	"+"	6.38971043443882e-18	5.491792404129e-15	56.9083447332421
"3561926"	"NC_047566.1"	6392905	6392905	"+"	1.2434741065852e-23	3.09319789543647e-20	73.2804232804233
"3561927"	"NC_047566.1"	6392930	6392930	"+"	1.82793883962306e-22	3.6598952980903e-19	64.5574855252275
"3561930"	"NC_047566.1"	6393325	6393325	"+"	2.60670460890674e-19	2.93584846141621e-16	54.9305555555556
"3561931"	"NC_047566.1"	6393358	6393358	"+"	2.32207290648979e-19	2.63744019431487e-16	53.3582294469768
"3561934"	"NC_047566.1"	6393673	6393673	"+"	1.04912562297751e-22	2.18881699916436e-19	58.090395480226
"3561935"	"NC_047566.1"	6393707	6393707	"+"	2.36119453807308e-39	8.42195276326287e-35	65.1516944806092
"3561942"	"NC_047566.1"	6394684	6394684	"+"	4.99443381865095e-19	5.32665959578535e-16	53.1556503198294
"3561944"	"NC_047566.1"	6394826	6394826	"+"	2.12919273394236e-24	6.15095431213953e-21	58.5428755641522
"3561945"	"NC_047566.1"	6394992	6394992	"+"	1.58007791381194e-17	1.2528604770345e-14	54.5739348370927
"3563262"	"NC_047566.1"	6515078	6515078	"+"	2.35997313279473e-08	2.07544327682704e-06	-53.125
"3563570"	"NC_047566.1"	6545291	6545291	"+"	1.81040885781399e-22	3.62643847062105e-19	-50.4241372662425
"3564147"	"NC_047566.1"	6615457	6615457	"+"	4.10007002745339e-09	4.45214108234394e-07	-50.997150997151
"3564392"	"NC_047566.1"	6637739	6637739	"+"	1.04002175984001e-17	8.57543922109668e-15	-57.9134366925065
"3564393"	"NC_047566.1"	6637785	6637785	"+"	1.28226704090325e-18	1.25721156893749e-15	-51.1363636363636
"3564595"	"NC_047566.1"	6712379	6712379	"+"	1.87734301000077e-11	3.76631416263398e-09	-62.5
"3564632"	"NC_047566.1"	6720712	6720712	"+"	2.14512129535594e-14	8.53197911132184e-12	-53.9801661752881
"3564634"	"NC_047566.1"	6720740	6720740	"+"	3.51630467422049e-19	3.85812608352094e-16	-54.1447368421053
"3564635"	"NC_047566.1"	6720839	6720839	"+"	7.88714791353958e-22	1.41401348926472e-18	-64.6301369863014
"3564636"	"NC_047566.1"	6720908	6720908	"+"	1.98252330190354e-15	9.91657384010051e-13	-61.5136876006441
"3564637"	"NC_047566.1"	6720924	6720924	"+"	5.65984799215286e-17	4.00394879220825e-14	-67.9291797400269
"3564638"	"NC_047566.1"	6720948	6720948	"+"	6.50321764810071e-19	6.76771521795917e-16	-71.7134717134717
"3564639"	"NC_047566.1"	6720955	6720955	"+"	6.70953338974425e-21	1.01453997665276e-17	-72.1739130434783
"3564640"	"NC_047566.1"	6720964	6720964	"+"	2.59944092728029e-22	5.02928726871433e-19	-76.9704433497537
"3564641"	"NC_047566.1"	6721014	6721014	"+"	6.20143030457569e-19	6.47957192755842e-16	-74.4939271255061
"3564642"	"NC_047566.1"	6721212	6721212	"+"	4.67956921639778e-24	1.25588936987965e-20	-81.9211822660099
"3564643"	"NC_047566.1"	6721241	6721241	"+"	4.75247087435505e-17	3.41059391352701e-14	-65.7142857142857
"3564644"	"NC_047566.1"	6721264	6721264	"+"	3.89884111546474e-31	3.74056605476623e-27	-85.7218124341412
"3564646"	"NC_047566.1"	6721497	6721497	"+"	5.50752897779206e-14	1.99909748966324e-11	-60.1492537313433
"3564921"	"NC_047566.1"	6751366	6751366	"+"	1.27888112999148e-16	8.3315745970811e-14	53.9473684210526
"3565485"	"NC_047566.1"	6826796	6826796	"+"	6.85677068224406e-18	5.86019391975289e-15	58.5662431941924
"3565508"	"NC_047566.1"	6828126	6828126	"+"	5.11479666620037e-14	1.87128834345743e-11	-50.2849544072948
"3565518"	"NC_047566.1"	6828495	6828495	"+"	5.29567520329091e-10	7.34324189667239e-08	-50.2329192546584
"3565521"	"NC_047566.1"	6828974	6828974	"+"	3.4180251579941e-19	3.75961954191559e-16	-68.4523809523809
"3565559"	"NC_047566.1"	6834922	6834922	"+"	3.2447616884139e-14	1.24047981234683e-11	-52.0306513409962
"3565671"	"NC_047566.1"	6846846	6846846	"+"	3.75338277372544e-13	1.12715021295354e-10	-58.3333333333333
"3565731"	"NC_047566.1"	6854270	6854270	"+"	6.08867003854316e-18	5.25860293806807e-15	63.4077281812125
"3569320"	"NC_047566.1"	7203395	7203395	"+"	9.67895230482711e-20	1.18288488705924e-16	-58.421052631579
"3569634"	"NC_047566.1"	7467339	7467339	"+"	2.35490827279677e-10	3.57905851540663e-08	51.3725490196078
"3569829"	"NC_047566.1"	7551431	7551431	"+"	1.30877020413161e-09	1.63198879006824e-07	54.4721407624633
"3570692"	"NC_047566.1"	7779849	7779849	"+"	6.7188418175745e-10	9.07040600240365e-08	-53.125
"3572235"	"NC_047566.1"	7902894	7902894	"+"	9.19540422261007e-17	6.19874118826934e-14	-65.3114754098361
"3572435"	"NC_047566.1"	7919372	7919372	"+"	2.18882661434072e-21	3.62714989397165e-18	-72.5413060582219
"3572460"	"NC_047566.1"	7922789	7922789	"+"	1.52165306275994e-09	1.86226821092078e-07	-53.4472934472935
"3579681"	"NC_047566.1"	8560996	8560996	"+"	7.52604519746961e-19	7.72755841550447e-16	60.2766039185555
"3579692"	"NC_047566.1"	8561503	8561503	"+"	7.26356415238505e-29	4.59595023315265e-25	53.0617152017099
"3579695"	"NC_047566.1"	8561592	8561592	"+"	1.99091083766923e-27	9.74060868870875e-24	50.4841692960505
"3579746"	"NC_047566.1"	8563203	8563203	"+"	2.53383640277834e-33	3.5241482349449e-29	53.4602667882796
"3579747"	"NC_047566.1"	8563235	8563235	"+"	5.04066314671004e-26	1.94708497515101e-22	55.9113300492611
"3579815"	"NC_047566.1"	8567353	8567353	"+"	4.70800805516078e-27	2.16004540250443e-23	57.7355926444982
"3579824"	"NC_047566.1"	8567649	8567649	"+"	5.21689607433991e-26	2.01340101896278e-22	63.4651294958188
"3579825"	"NC_047566.1"	8567674	8567674	"+"	1.81298099796011e-21	3.04887921917375e-18	57.6727272727273
"3579826"	"NC_047566.1"	8567695	8567695	"+"	2.71053373234189e-18	2.51221669770409e-15	53.341384863124
"3579827"	"NC_047566.1"	8567697	8567697	"+"	3.83032526396562e-21	6.07638946402761e-18	56.5869218500797
"3579828"	"NC_047566.1"	8567710	8567710	"+"	4.20260269775382e-20	5.46115234333045e-17	55.2648648648649
"3579879"	"NC_047566.1"	8569418	8569418	"+"	4.87065008235981e-17	3.4880472487035e-14	50.6689536878216
"3581012"	"NC_047566.1"	8701948	8701948	"+"	1.72195763979084e-15	8.7439371042937e-13	54.9448048253101
"3581059"	"NC_047566.1"	8709524	8709524	"+"	1.96016256664192e-18	1.86377735884374e-15	52.0138888888889
"3582457"	"NC_047566.1"	8901678	8901678	"+"	4.8269105639181e-15	2.20978431358328e-12	-50.1501264222503
"3587685"	"NC_047566.1"	9553935	9553935	"+"	4.33004810053635e-11	7.93699512941506e-09	59.0520313613685
"3587901"	"NC_047566.1"	9583026	9583026	"+"	6.32194555070799e-16	3.53355863092975e-13	59.0054249547921
"3587902"	"NC_047566.1"	9583067	9583067	"+"	2.0080261556212e-26	8.37060209874306e-23	68.5914786967419
"3587903"	"NC_047566.1"	9583069	9583069	"+"	4.57639939499333e-24	1.23118927247793e-20	64.3629343629344
"3588019"	"NC_047566.1"	9598419	9598419	"+"	7.27510744711381e-11	1.25847725478307e-08	52.1276595744681
"3588098"	"NC_047566.1"	9605196	9605196	"+"	1.3993515846498e-10	2.25198463229969e-08	-51.4907627583684
"3590554"	"NC_047566.1"	9995463	9995463	"+"	6.18933911033812e-24	1.62460239576458e-20	-61.5395058376324
"3590925"	"NC_047566.1"	10057407	10057407	"+"	5.18632229655886e-17	3.68854403326371e-14	-50.3619507239015
"3592409"	"NC_047566.1"	10156204	10156204	"+"	7.86705594234364e-09	7.91133646389406e-07	53.4224250325945
"3592410"	"NC_047566.1"	10156211	10156211	"+"	3.05038658711952e-14	1.17286082160778e-11	70.6146926536732
"3593103"	"NC_047566.1"	10216789	10216789	"+"	9.02518007034517e-10	1.17738223109242e-07	52.1055939660591
"3593118"	"NC_047566.1"	10218501	10218501	"+"	3.94377637361802e-16	2.30693713139535e-13	-55.197934595525
"3593354"	"NC_047566.1"	10240325	10240325	"+"	3.29021302115616e-11	6.21116377574918e-09	-54.2582966813275
"3594744"	"NC_047566.1"	10427246	10427246	"+"	3.78741809298549e-16	2.22282399462614e-13	54.320987654321
"3594896"	"NC_047566.1"	10455506	10455506	"+"	1.11018221363788e-08	1.07129535338587e-06	51.5586343394359
"3594941"	"NC_047566.1"	10478936	10478936	"+"	1.06400128908826e-07	7.71880457077236e-06	52.3809523809524
"3597389"	"NC_047566.1"	10738561	10738561	"+"	1.56407721221007e-13	5.11625394230512e-11	-58.3071484681854
"3600426"	"NC_047566.1"	11050467	11050467	"+"	7.55197775887435e-26	2.83061896059028e-22	51.0822510822511
"3600436"	"NC_047566.1"	11051331	11051331	"+"	1.53095193033839e-14	6.30346176858987e-12	50.6882591093117
"3600481"	"NC_047566.1"	11062188	11062188	"+"	1.20499193377292e-14	5.0728200854957e-12	59.8892405063291
"3600633"	"NC_047566.1"	11079178	11079178	"+"	2.58527585167155e-11	5.00560373797366e-09	-50.4576659038902
"3602379"	"NC_047566.1"	11255133	11255133	"+"	3.17541414761122e-20	4.20868948785028e-17	62.7886056971514
"3602381"	"NC_047566.1"	11255316	11255316	"+"	1.00916249198007e-17	8.34432515679548e-15	58.1351981351981
"3603248"	"NC_047566.1"	11368408	11368408	"+"	1.14854211074318e-20	1.66224980079599e-17	58.7659574468085
"3603266"	"NC_047566.1"	11372242	11372242	"+"	3.59332483435975e-22	6.78887452145039e-19	-57.603279722485
"3603270"	"NC_047566.1"	11372352	11372352	"+"	8.07010377671152e-28	4.2090684035484e-24	-60.4401502952228
"3603280"	"NC_047566.1"	11372718	11372718	"+"	1.27278840224182e-08	1.20858747512645e-06	-51.1976911976912
"3603287"	"NC_047566.1"	11373417	11373417	"+"	2.97279579526015e-19	3.31607697287993e-16	-69.8901098901099
"3603335"	"NC_047566.1"	11385588	11385588	"+"	2.99843457574532e-10	4.43503505110573e-08	50.972590627763
"3606566"	"NC_047566.1"	11891631	11891631	"+"	3.11320956486944e-08	2.64524138123241e-06	50.5201958384333
"3606568"	"NC_047566.1"	11891635	11891635	"+"	1.13155245318786e-08	1.08923163575239e-06	51.5299877600979
"3606569"	"NC_047566.1"	11891646	11891646	"+"	1.34047526846887e-07	9.43343932444345e-06	50.3688092729189
"3606574"	"NC_047566.1"	11894178	11894178	"+"	3.03651148263215e-23	6.9984629773812e-20	-52.068801521877
"3606879"	"NC_047566.1"	11929364	11929364	"+"	4.74415302513837e-13	1.39170270258071e-10	50.2380952380952
"3606880"	"NC_047566.1"	11929575	11929575	"+"	1.03090361029038e-13	3.52355960346232e-11	54.0229885057471
"3606890"	"NC_047566.1"	11931290	11931290	"+"	4.59217277616566e-16	2.64356566701965e-13	50.5725190839695
"3606904"	"NC_047566.1"	11934804	11934804	"+"	9.35509393263281e-09	9.20822214644883e-07	-52.4350649350649
"3606911"	"NC_047566.1"	11935890	11935890	"+"	1.51648498978458e-21	2.57968978817851e-18	60.3174603174603
"3607148"	"NC_047566.1"	11961040	11961040	"+"	5.39944924326654e-13	1.56278920888201e-10	50.7404664938911
"3607192"	"NC_047566.1"	11964572	11964572	"+"	1.82453334100808e-10	2.85297743906266e-08	-50.1565557729941
"3610082"	"NC_047566.1"	12322535	12322535	"+"	1.7569487316249e-16	1.11232890761741e-13	-60.4838709677419
"3610096"	"NC_047566.1"	12328712	12328712	"+"	9.92487281605893e-22	1.74399184992606e-18	-51.8018018018018
"3610097"	"NC_047566.1"	12328718	12328718	"+"	1.93738319298746e-20	2.68697561478942e-17	-50.0084990651028
"3610098"	"NC_047566.1"	12328741	12328741	"+"	7.43505350387921e-23	1.58860698992381e-19	-51.8939393939394
"3610104"	"NC_047566.1"	12329227	12329227	"+"	1.69077475559254e-27	8.39287523885998e-24	-61.1020185488271
"3612379"	"NC_047566.1"	12776672	12776672	"+"	5.35166593239529e-19	5.67209279613771e-16	-51.1111111111111
"3612619"	"NC_047566.1"	12865696	12865696	"+"	4.13684645570089e-29	2.75099637123096e-25	-60.7230392156863
"3612620"	"NC_047566.1"	12865818	12865818	"+"	3.36398044515204e-23	7.69307044541724e-20	-72.9455909943715
"3612621"	"NC_047566.1"	12865840	12865840	"+"	4.02868296073719e-15	1.87857471657541e-12	-58.8235294117647
"3612622"	"NC_047566.1"	12865868	12865868	"+"	2.36123780097101e-16	1.45390683168271e-13	-68.0851063829787
"3616800"	"NC_047566.1"	13362580	13362580	"+"	8.27883284830781e-17	5.63237632851424e-14	-55.1724137931034
"3620407"	"NC_047566.1"	13965675	13965675	"+"	2.41054542786544e-11	4.70581447016064e-09	-53.4285714285714
"3620408"	"NC_047566.1"	13965679	13965679	"+"	7.04070909890264e-10	9.45241516160793e-08	-50.9615384615385
"3620409"	"NC_047566.1"	13965685	13965685	"+"	2.73494354675983e-10	4.08947535578952e-08	-50.0638569604087
"3620606"	"NC_047566.1"	14025514	14025514	"+"	5.24096104692925e-15	2.38256877020262e-12	67.1522921522921
"3620607"	"NC_047566.1"	14025564	14025564	"+"	3.29128537832686e-11	6.2129229580194e-09	55.7777777777778
"3620608"	"NC_047566.1"	14025581	14025581	"+"	7.60623982837611e-13	2.12583235441346e-10	63.6271529888551
"3620609"	"NC_047566.1"	14025618	14025618	"+"	1.32923988928598e-14	5.5446906459756e-12	73.8933601609658
"3620634"	"NC_047566.1"	14052805	14052805	"+"	9.60251916318353e-16	5.1610829199671e-13	50.3953488372093
"3624048"	"NC_047566.1"	14505938	14505938	"+"	1.93022676500414e-14	7.76171778451768e-12	-50.8290102736243
"3630832"	"NC_047566.1"	16276917	16276917	"+"	5.93792002565244e-10	8.12579213327411e-08	-58.1428571428571
"3630844"	"NC_047566.1"	16279823	16279823	"+"	2.49174250394295e-21	4.08776564162216e-18	-61.9557385486361
"3631796"	"NC_047566.1"	16409044	16409044	"+"	4.11320372568747e-22	7.68897053566702e-19	67.0164917541229
"3631803"	"NC_047566.1"	16410396	16410396	"+"	2.06763046514915e-13	6.60419589385037e-11	51.3657214345288
"3632045"	"NC_047566.1"	16474756	16474756	"+"	4.39727863046798e-24	1.18805903747177e-20	54.4714587737844
"3636367"	"NC_047566.1"	17398310	17398310	"+"	1.89458678599317e-15	9.51889461140796e-13	51.0250917992656
"3636368"	"NC_047566.1"	17398446	17398446	"+"	4.75422082872391e-13	1.39419374643696e-10	50.4029472714713
"3636369"	"NC_047566.1"	17398455	17398455	"+"	8.03976132347916e-22	1.43962347313774e-18	68.0654942389327
"3636393"	"NC_047566.1"	17407027	17407027	"+"	6.55856840636837e-18	5.62053827992072e-15	63.7341423055709
"3638823"	"NC_047566.1"	17914386	17914386	"+"	6.55352151677015e-13	1.8570781907363e-10	54.4540229885057
"3641455"	"NC_047566.1"	18840049	18840049	"+"	2.54397254113293e-14	9.97042273714035e-12	51.7651430694909
"3641668"	"NC_047566.1"	18863622	18863622	"+"	1.88300884199932e-24	5.51176396901738e-21	-63.7218045112782
"3643010"	"NC_047566.1"	19152759	19152759	"+"	3.20338993050484e-12	7.73411739529728e-10	50.297619047619
"3645824"	"NC_047566.1"	19553837	19553837	"+"	5.40065286595911e-12	1.23641520522555e-09	-53.859649122807
"3647318"	"NC_047566.1"	19735364	19735364	"+"	2.20106725966953e-17	1.69865672103659e-14	63.0030959752322
"3647331"	"NC_047566.1"	19737597	19737597	"+"	1.11508260108308e-09	1.4178905863684e-07	53.3692722371968
"3649081"	"NC_047566.1"	20093806	20093806	"+"	2.66289499423197e-17	2.02017132816172e-14	-71.168358053604
"3649733"	"NC_047566.1"	20354190	20354190	"+"	9.25203779520671e-15	3.9871794820757e-12	69.1784869976359
"3649734"	"NC_047566.1"	20354198	20354198	"+"	3.52450164514657e-10	5.12017088446712e-08	51.4893617021277
"3649869"	"NC_047566.1"	20372729	20372729	"+"	1.46647859030631e-16	9.42598806528552e-14	66.5084745762712
"3649886"	"NC_047566.1"	20378920	20378920	"+"	4.96379011215948e-12	1.14648935550705e-09	-52.9858004279323
"3650951"	"NC_047566.1"	20724723	20724723	"+"	4.27159671942959e-10	6.06953563134035e-08	-50.2283105022831
"3651126"	"NC_047566.1"	20745677	20745677	"+"	4.09271187041618e-18	3.66130092632229e-15	-66.9154228855721
"3651339"	"NC_047566.1"	20764228	20764228	"+"	7.5173605630111e-18	6.37304904962823e-15	-51.2925170068027
"3651341"	"NC_047566.1"	20764533	20764533	"+"	1.35793700242571e-15	7.06916038913794e-13	-56.1892583120205
"3651346"	"NC_047566.1"	20764591	20764591	"+"	3.65850776346905e-16	2.15603596382642e-13	-62.6666666666667
"3651366"	"NC_047566.1"	20766810	20766810	"+"	1.20680515218598e-27	6.14922164080737e-24	-81.1919882755252
"3651478"	"NC_047566.1"	20778662	20778662	"+"	2.75661175420025e-13	8.56066177348113e-11	-53.6754775226703
"3651646"	"NC_047566.1"	20795939	20795939	"+"	1.34021676957654e-19	1.5907445246654e-16	58.3333333333333
"3651698"	"NC_047566.1"	20804059	20804059	"+"	1.98593756032235e-16	1.24305276882469e-13	-50.1516404742211
"3651732"	"NC_047566.1"	20807230	20807230	"+"	7.33452827074632e-20	9.16889659304802e-17	-51.1254648659229
"3651739"	"NC_047566.1"	20808431	20808431	"+"	1.76900509665589e-18	1.69315154832311e-15	-52.9807130333139
"3651769"	"NC_047566.1"	20810663	20810663	"+"	2.03112684506961e-22	4.03203762571673e-19	56.5039798910767
"3651781"	"NC_047566.1"	20811998	20811998	"+"	3.66552075316212e-13	1.10398824284023e-10	67.4010607915137
"3651785"	"NC_047566.1"	20812563	20812563	"+"	3.1009865521818e-17	2.32028664305473e-14	-56.1643835616438
"3651802"	"NC_047566.1"	20814974	20814974	"+"	3.96970667997683e-14	1.48615520903501e-11	68.8644688644689
"3651883"	"NC_047566.1"	20826798	20826798	"+"	5.06470903331925e-21	7.83233371990958e-18	-58.7915276367329
"3651885"	"NC_047566.1"	20826835	20826835	"+"	1.62207194560281e-16	1.03434101221707e-13	-50.8991008991009
"3651927"	"NC_047566.1"	20830282	20830282	"+"	1.08656562007263e-18	1.08066614576062e-15	-52.0831055221432
"3651936"	"NC_047566.1"	20830751	20830751	"+"	2.74681100591066e-21	4.4746766879302e-18	-55.2938808373591
"3652014"	"NC_047566.1"	20841062	20841062	"+"	3.66647421295482e-23	8.3117808101818e-20	59.1137123745819
"3652022"	"NC_047566.1"	20842051	20842051	"+"	3.03585364385802e-19	3.38044837059e-16	-57.1878609681823
"3652818"	"NC_047566.1"	20910079	20910079	"+"	2.36134853983255e-17	1.81129076550836e-14	57.0289132602193
"3653822"	"NC_047566.1"	20969701	20969701	"+"	5.54048542644964e-23	1.21430944054844e-19	-55.1377118644068
"3658635"	"NC_047566.1"	21336946	21336946	"+"	6.34158145331569e-26	2.4137604302539e-22	-71.9733591148351
"3658638"	"NC_047566.1"	21338231	21338231	"+"	7.53955086864225e-26	2.82835804915055e-22	-72.562358276644
"3658639"	"NC_047566.1"	21338245	21338245	"+"	6.49673757052637e-21	9.85395378321145e-18	-67.0454545454545
"3658699"	"NC_047566.1"	21345918	21345918	"+"	8.81463345930634e-11	1.49171023547775e-08	-60.3781512605042
"3658706"	"NC_047566.1"	21346970	21346970	"+"	2.53876479525115e-16	1.55305518024369e-13	60.5263157894737
"3658712"	"NC_047566.1"	21347867	21347867	"+"	2.86742048390664e-16	1.73348625735464e-13	-57.6232917409388
"3658903"	"NC_047566.1"	21370358	21370358	"+"	8.82115905471215e-18	7.37239394698945e-15	51.875
"3659536"	"NC_047566.1"	21415106	21415106	"+"	3.12472318895974e-23	7.19427280236827e-20	72.712215320911
"3659609"	"NC_047566.1"	21431724	21431724	"+"	6.6201952994818e-12	1.48344132558261e-09	63.9077340569878
"3659615"	"NC_047566.1"	21434259	21434259	"+"	2.18515818052404e-22	4.30304457506955e-19	-81.1014492753623
"3659713"	"NC_047566.1"	21449019	21449019	"+"	9.27234838289404e-10	1.20554570556547e-07	-59.2163134746102
"3659733"	"NC_047566.1"	21453115	21453115	"+"	2.74918887160394e-19	3.08297772902171e-16	-62.8630136986301
